Date,Series,Open ,High ,Low ,Prev_close,ltp,Close,vwap,52W_L,52W_L,volume,value,no_of_trades
11-Jun-24,EQ,437,437.8,432.25,436.9,432.75,433,434.79,499.7,399.35,12670589,5509008149,187213
10-Jun-24,EQ,440,441,435.85,439.15,436.55,436.9,437.72,499.7,399.35,11432393,5004199603,260404
07-Jun-24,EQ,431.4,441.65,431.1,435.4,438.5,439.15,437.54,499.7,399.35,28448041,12447097826,348935
06-Jun-24,EQ,436,437.7,431.1,430.3,436.4,435.4,434.33,499.7,399.35,31119999,13516400454,290637
05-Jun-24,EQ,422,436,418.05,415.2,430.7,430.3,429.14,499.7,399.35,27151351,11651663642,309406
04-Jun-24,EQ,426,426.3,402.85,430.35,419.85,415.2,415.2,499.7,399.35,46019632,19107485527,580366
03-Jun-24,EQ,434,434.9,428.65,426.45,431.4,430.35,430.65,499.7,399.35,15519148,6683396998,210108
31-May-24,EQ,426.75,429.55,424.25,423.85,427,426.45,426.87,499.7,399.35,28214102,12043835725,245961
30-May-24,EQ,428.5,430.95,422.35,430.95,424.85,423.85,424.72,499.7,399.35,20524428,8717237386,249826
29-May-24,EQ,425.5,432.4,425.5,429,431,430.95,429.94,499.7,399.35,10430363,4484393165,142521
28-May-24,EQ,432.1,432.5,428.25,431.5,428.8,429,429.82,499.7,399.35,9310198,4001709938,123935
27-May-24,EQ,438.8,438.9,430.7,436.2,432.25,431.5,435.39,499.7,399.35,11827050,5149344563,201549
24-May-24,EQ,441,442.45,435.3,441.35,436.55,436.2,437.48,499.7,399.35,12761457,5582917653,208684
23-May-24,EQ,441.4,444.9,436.55,439.9,440.2,441.35,440.71,499.7,399.35,26234369,11561761259,221301
22-May-24,EQ,437.35,441.95,435.4,434.8,440,439.9,439.62,499.7,399.35,10627595,4672123745,154238
21-May-24,EQ,436,437.1,433.2,436.65,434.9,434.8,434.73,499.7,399.35,10760726,4677983192,215268
18-May-24,EQ,437,437.65,435.2,436.3,436.7,436.65,436.64,499.7,399.35,713859,311700281,12556
17-May-24,EQ,432.4,437.5,428.9,431.45,435.45,436.3,434.11,499.7,399.35,11453714,4972208347,133480
16-May-24,EQ,430,432.6,422.9,427.8,432.6,431.45,427.89,499.7,399.35,23025186,9852275162,286099
